EPISODE,STEP,A_0,A_1,X_0,X_1,X_2,X_3
568,34,0.0,1.0,0.1180458059396657,1.7159406023800703,-0.1350746512086689,-2.4696130658199733
568,35,0.0,1.0,0.1523646179872671,1.9119149203817336,-0.1844669125250684,-2.800488229453779
569,1,1.0,0.0,-0.0045665757838484,-0.0052677112744274,0.0320734262096406,0.0423878302511361
569,2,1.0,0.0,-0.004671930009337,-0.2008345552804736,0.0329211828146633,0.3450151944790558
569,3,0.0,1.0,-0.0086886211149465,-0.3964089768703683,0.0398214867042444,0.6478949474417275
569,4,1.0,0.0,-0.0166168006523538,-0.2018637779783063,0.052779385653079,0.3680129168196419
569,5,1.0,0.0,-0.02065407621192,-0.3976944084656642,0.0601396439894718,0.6768597549622157
569,6,0.0,1.0,-0.0286079643812332,-0.5935981260351338,0.0736768390887162,0.9878544856374648
569,7,0.0,1.0,-0.0404799269019359,-0.3995358483050215,0.0934339288014654,0.7191921785436427
569,8,0.0,1.0,-0.0484706438680363,-0.2058223904310984,0.1078177723723383,0.4573190182452982
569,9,1.0,0.0,-0.0525870916766583,-0.0123766975143037,0.1169641527372443,0.2004724495476913
569,10,0.0,1.0,-0.0528346256269444,-0.2089603646161154,0.1209736017281981,0.5276423174675057
569,11,1.0,0.0,-0.0570138329192667,-0.0157296052762333,0.1315264480775482,0.2753940387967343
569,12,0.0,1.0,-0.0573284250247914,-0.2124588689819048,0.1370343288534829,0.6064965489888354
569,13,1.0,0.0,-0.0615776024044295,-0.019492142967195,0.1491642598332596,0.3599220355930212
569,14,0.0,1.0,-0.0619674452637734,-0.2163847746549471,0.1563627005451201,0.6956732754768109
569,15,1.0,0.0,-0.0662951407568723,-0.023737234757765,0.1702761660546563,0.4560108842595753
569,16,1.0,0.0,-0.0667698854520276,-0.2208058300517043,0.1793963837398478,0.7971584013382218
569,17,0.0,1.0,-0.0711860020530617,-0.4178760030004635,0.1953395517666122,1.1404797520008174
570,1,0.0,1.0,-0.0018693033930118,0.0187351795447273,0.0301058711027393,0.0018366410387163
570,2,0.0,1.0,-0.0014945998021172,0.2134127224820106,0.0301426039235137,-0.2811975577930363
570,3,0.0,1.0,0.0027736546475229,0.4080920328036113,0.0245186527676529,-0.5642232888661498
570,4,1.0,0.0,0.0109354953035951,0.6028615401596841,0.0132341869903299,-0.8490819762505355
570,5,1.0,0.0,0.0229927261067888,0.407561624268177,-0.0037474525346807,-0.5522670188022225
570,6,0.0,1.0,0.0311439585921523,0.2124925018555086,-0.0147927929107251,-0.26076713822265
570,7,1.0,0.0,0.0353938086292625,0.4078224637538932,-0.0200081356751781,-0.5580789465949705
570,8,0.0,1.0,0.0435502579043404,0.2129870091042045,-0.0311697146070775,-0.2717662602863288
570,9,0.0,1.0,0.0478099980864245,0.4085395474272508,-0.0366050398128041,-0.574114999643976
570,10,0.0,1.0,0.0559807890349695,0.6041550609719923,-0.0480873398056836,-0.8781011872515103
570,11,1.0,0.0,0.0680638902544094,0.7998963385480105,-0.0656493635507138,-1.1855059259568268
570,12,1.0,0.0,0.0840618170253696,0.6056843998336905,-0.0893594820698504,-0.914102610984798
570,13,0.0,1.0,0.0961755050220434,0.4118773696749881,-0.1076415342895463,-0.6507887104047003
570,14,0.0,1.0,0.1044130524155431,0.6083208658771313,-0.1206573084976403,-0.9753340366748334
570,15,1.0,0.0,0.1165794697330858,0.8048364454456177,-0.140163989231137,-1.3033515653880103
570,16,1.0,0.0,0.1326761986419981,0.6117426545523876,-0.1662310205388972,-1.0576247727620507
570,17,0.0,1.0,0.1449110517330459,0.4191662509380722,-0.1873835159941382,-0.8213892006951925
570,18,0.0,1.0,0.1532943767518073,0.6162899169478312,-0.2038113000080421,-1.1666676536000835
571,1,1.0,0.0,-0.0205683591046264,0.0138084597722283,0.0085109100306059,0.040156281973961
571,2,1.0,0.0,-0.0202921899091819,-0.1814344962738351,0.0093140356700851,0.3355122865440738
571,3,1.0,0.0,-0.0239208798346586,-0.3766877544260286,0.0160242814009666,0.631117756909477
571,4,0.0,1.0,-0.0314546349231791,-0.5720295813813,0.0286466365391561,0.928803815709382
571,5,1.0,0.0,-0.0428952265508051,-0.3773058225943951,0.0472227128533438,0.6452589757045393
571,6,0.0,1.0,-0.050441343002693,-0.5730529190740548,0.0601278923674345,0.9524306146627164
571,7,1.0,0.0,-0.0619024013841741,-0.3787893601932388,0.0791765046606889,0.6792288181440378
571,8,0.0,1.0,-0.0694781885880389,-0.5749167025885811,0.0927610810235696,0.9957517623541964
571,9,1.0,0.0,-0.0809765226398105,-0.3811495076379933,0.1126761162706536,0.7335832072103057
571,10,0.0,1.0,-0.0885995127925704,-0.5776329688686557,0.1273477804148597,1.0594962026955916
571,11,1.0,0.0,-0.1001521721699435,-0.3844066544287936,0.1485377044687715,0.8093429180002571
571,12,1.0,0.0,-0.1078403052585194,-0.5812176805914417,0.1647245628287767,1.14481836986176
571,13,0.0,1.0,-0.1194646588703482,-0.7780625481716101,0.1876209302260119,1.4842991076385452
572,1,1.0,0.0,-0.0447592963230144,0.0410131387133466,0.0034432028165359,-0.0484323883950086
572,2,1.0,0.0,-0.0439390335487474,-0.1541580154957704,0.0024745550486357,0.2453349071381642
572,3,0.0,1.0,-0.0470221938586628,-0.3493152225613978,0.007381253191399,0.538797339906325
572,4,0.0,1.0,-0.0540084983098908,-0.1542978123883144,0.0181571999895255,0.2484492621787419
572,5,1.0,0.0,-0.0570944545576571,0.0405601885505584,0.0231261852331004,-0.0384516359112624
572,6,0.0,1.0,-0.0562832507866459,-0.1548856273542983,0.0223571525148751,0.2614371875517712
572,7,1.0,0.0,-0.0593809633337319,0.0399101638770789,0.0275858962659105,-0.0241110216837435
572,8,0.0,1.0,-0.0585827600561903,-0.1555963097944886,0.0271036758322357,0.2771463381825266
572,9,1.0,0.0,-0.0616946862520801,0.0391286919220228,0.0326466025958862,-0.006866380759547
572,10,0.0,1.0,-0.0609121124136396,-0.1564458787056407,0.0325092749806953,0.2959355527466955
572,11,0.0,1.0,-0.0640410299877524,0.038197900881293,0.0384279860356292,0.0136801955845077
572,12,1.0,0.0,-0.0632770719701266,0.2327482767522178,0.0387015899473193,-0.2666348763589237
572,13,1.0,0.0,-0.0586221064350822,0.0370959578599461,0.0333688924201409,0.0379992686996779
572,14,0.0,1.0,-0.0578801872778833,-0.1584882207618564,0.0341288777941344,0.3410208508908371
572,15,0.0,1.0,-0.0610499516931204,0.0361319432445945,0.0409492948119512,0.0592925479840906
572,16,0.0,1.0,-0.0603273128282285,0.2306435658989492,0.042135145771633,-0.220194567492397
572,17,1.0,0.0,-0.0557144415102495,0.4251386939865966,0.037731254421785,-0.4992942545375154
572,18,1.0,0.0,-0.0472116676305176,0.2295056786921759,0.0277453693310347,-0.1949632342613311
572,19,1.0,0.0,-0.0426215540566741,0.0339980607935979,0.0238461046458081,0.1063414147501973
572,20,1.0,0.0,-0.0419415928408021,-0.1614573548895338,0.025972932940812,0.4064512752379097
572,21,0.0,1.0,-0.0451707399385928,-0.3569377959677666,0.0341019584455702,0.7072082238526122
572,22,1.0,0.0,-0.0523094958579481,-0.1623044566000138,0.0482461229226225,0.4254519916646259
572,23,1.0,0.0,-0.0555555849899484,-0.3580754203277789,0.056755162755915,0.7329455911826916
572,24,0.0,1.0,-0.062717093396504,-0.5539337340243748,0.0714140745795688,1.0429370834599614
572,25,1.0,0.0,-0.0737957680769915,-0.3598290778278007,0.0922728162487681,0.7735001258348405
572,26,0.0,1.0,-0.0809923496335475,-0.5560911496823135,0.1077428187654649,1.0937305792030425
572,27,1.0,0.0,-0.0921141726271938,-0.3625407246415286,0.1296174303495257,0.8367035751883952
572,28,0.0,1.0,-0.0993649871200243,-0.5591721761338185,0.1463515018532936,1.1671774717774686
572,29,0.0,1.0,-0.1105484306427007,-0.3662256966160805,0.169695051288843,0.9237256374306884
572,30,0.0,1.0,-0.1178729445750223,-0.1737520559671427,0.1881695640374568,0.6888133689359679
572,31,0.0,1.0,-0.1213479856943652,0.0183293082156265,0.2019458314161762,0.4607731298299296
573,1,1.0,0.0,-0.0155297821232211,0.0224333563875319,-0.0011566912064167,0.0480159037440992
573,2,0.0,1.0,-0.0150811149954705,-0.1726719897035501,-0.0001963731315347,0.3403336599632519
573,3,0.0,1.0,-0.0185345547895415,0.0224527550528525,0.0066103000677303,0.0475888147717075
573,4,1.0,0.0,-0.0180854996884845,0.2174792987184124,0.0075620763631644,-0.2430011952636366
573,5,0.0,1.0,-0.0137359137141162,0.0222501529095436,0.0027020524578917,0.0520573796171003
573,6,0.0,1.0,-0.0132909106559253,0.2173332558568864,0.0037432000502337,-0.2397718041095104
573,7,1.0,0.0,-0.0089442455387876,0.4124015345706373,-0.0010522360319564,-0.5312716740315024
573,8,1.0,0.0,-0.0006962148473749,0.2172944000016784,-0.0116776695125865,-0.2389204915314197
573,9,0.0,1.0,0.0036496731526586,0.0223412032866076,-0.0164560793432149,0.050056207933016
573,10,0.0,1.0,0.0040964972183908,0.217695205380897,-0.0154549551845545,-0.2477729883015392
573,11,1.0,0.0,0.0084504013260087,0.4130344286392211,-0.0204104149505853,-0.5452904064219573
573,12,0.0,1.0,0.0167110898987931,0.2182051288475071,-0.0313162230790245,-0.2591075722228688
573,13,0.0,1.0,0.0210751924757433,0.4137598278858522,-0.0364983745234819,-0.5615012610812198
573,14,0.0,1.0,0.0293503890334603,0.6093744716034819,-0.0477283997451062,-0.8654559499117561
573,15,1.0,0.0,0.04153787846553,0.8051124134001308,-0.0650375187433414,-1.1727553303832796
573,16,1.0,0.0,0.0576401267335326,0.6108933876243989,-0.088492625351007,-0.9011502701983832
573,17,0.0,1.0,0.0698579944860205,0.4170746845335303,-0.1065156307549746,-0.6375426996503689
573,18,0.0,1.0,0.0781994881766912,0.613508082847124,-0.119266484747982,-0.9617793022177248
573,19,0.0,1.0,0.0904696498336336,0.8100133797634078,-0.1385020707923365,-1.2894246169062291
573,20,0.0,1.0,0.1066699174289018,1.0065982359744547,-0.1642905631304611,-1.622067677525199
573,21,1.0,0.0,0.1268018821483909,1.203229495936566,-0.1967319166809651,-1.9611274310954872
574,1,0.0,1.0,-0.0077389926168951,-0.0173364770373992,0.0321671934429568,0.0047906699358031
574,2,0.0,1.0,-0.0080857221576431,0.1773097365002551,0.0322630068416728,-0.2775720849054794
574,3,1.0,0.0,-0.004539527427638,0.3719569148251167,0.0267115651435632,-0.5599072306033257
574,4,0.0,1.0,0.0028996108688643,0.1764704351319173,0.0155134205314967,-0.2589298493777781
574,5,0.0,1.0,0.0064290195715026,0.3713675197680877,0.0103348235439412,-0.5466795354853642
574,6,0.0,1.0,0.0138563699668644,0.5663427545826774,-0.000598767165766,-0.8360883850419656
574,7,0.0,1.0,0.0251832250585179,0.7614728795230736,-0.0173205348666053,-1.1289595575199287
574,8,1.0,0.0,0.0404126826489794,0.9568173588789348,-0.0398997260170039,-1.427024307650656
574,9,1.0,0.0,0.0595490298265581,0.762210429183174,-0.068440212170017,-1.1470736484471804
574,10,1.0,0.0,0.0747932384102216,0.5680456049262477,-0.0913816851389607,-0.8766139737219265
574,11,1.0,0.0,0.0861541505087465,0.3742765703119605,-0.1089139646133992,-0.6140019845884908
574,12,0.0,1.0,0.0936396819149857,0.1808315433396925,-0.121194004305169,-0.357511200591672
574,13,0.0,1.0,0.0972563127817796,0.3774492703104377,-0.1283442283170024,-0.6858183785419119
574,14,0.0,1.0,0.1048052981879884,0.5740972681303407,-0.1420605958878407,-1.0159939800554865
574,15,0.0,1.0,0.1162872435505952,0.7707981774661183,-0.1623804754889504,-1.3496985766082703
574,16,1.0,0.0,0.1317032070999175,0.9675445939954376,-0.1893744470211158,-1.6884663117136072
575,1,0.0,1.0,0.0182326579062558,0.0305702338038677,0.017142754612562,-0.0077592505231335
575,2,0.0,1.0,0.0188440625823332,0.2254421920886887,0.0169875696020993,-0.2949845151385726
575,3,1.0,0.0,0.023352906424107,0.4203178911449162,0.0110878792993279,-0.5822617819204172
575,4,0.0,1.0,0.0317592642470053,0.2250423604580588,-0.0005573563390804,-0.2861067215225091
575,5,1.0,0.0,0.0362601114561665,0.4201722560353427,-0.0062794907695306,-0.5789653821813878
575,6,1.0,0.0,0.0446635565768733,0.2251388687131337,-0.0178587984131583,-0.2882672272503837
575,7,0.0,1.0,0.049166333951136,0.0302760835823234,-0.023624142958166,-0.0012698676252047
575,8,0.0,1.0,0.0497718556227825,0.225728733366737,-0.0236495403106701,-0.3013118864951647
575,9,1.0,0.0,0.0542864302901172,0.4211796353731203,-0.0296757780405734,-0.6013585731842507
575,10,0.0,1.0,0.0627100229975796,0.2264851020184237,-0.0417029495042584,-0.3181687555170482
575,11,1.0,0.0,0.0672397250379481,0.4221754359721398,-0.0480663246145994,-0.6237061579954668
575,12,1.0,0.0,0.0756832337573909,0.2277563712960997,-0.0605404477745087,-0.3465404398970128
575,13,0.0,1.0,0.0802383611833129,0.0335454702561668,-0.067471256572449,-0.0735458048040465
575,14,1.0,0.0,0.0809092705884362,0.2295665725709764,-0.0689421726685299,-0.3867299439318063
575,15,0.0,1.0,0.0855006020398558,0.0354875618102019,-0.076676771547166,-0.1165559464068832
575,16,0.0,1.0,0.0862103532760598,0.2316196400222365,-0.0790078904753037,-0.4324105315997102
575,17,1.0,0.0,0.0908427460765045,0.4277661694237087,-0.0876561011072979,-0.7489166682012036
575,18,1.0,0.0,0.0993980694649787,0.2339556859079085,-0.102634434471322,-0.4850550027281722
575,19,1.0,0.0,0.1040771831831369,0.04042047805534,-0.1123355345258854,-0.2264014251473421
575,20,0.0,1.0,0.1048855927442437,-0.1529317581491759,-0.1168635630288323,0.0288416504467036
575,21,1.0,0.0,0.1018269575812601,0.0436553184364529,-0.1162867300198982,-0.2983073852671009
575,22,1.0,0.0,0.1027000639499892,-0.1496335869416613,-0.1222528777252402,-0.0444434443061465
575,23,1.0,0.0,0.099707392211156,-0.3428096996937784,-0.1231417466113631,0.2073051647099296
575,24,1.0,0.0,0.0928511982172804,-0.5359753209148207,-0.1189956433171646,0.458747269807599
575,25,0.0,1.0,0.082131691798984,-0.729231850224976,-0.1098206979210126,0.7116798915855824
575,26,0.0,1.0,0.0675470547944845,-0.532774374029208,-0.0955871000893009,0.3865465124439763
575,27,0.0,1.0,0.0568915673139003,-0.3364346760568854,-0.0878561698404214,0.0653215606897609
575,28,1.0,0.0,0.0501628737927626,-0.1401701397410429,-0.0865497386266262,-0.2537362912320823
575,29,1.0,0.0,0.0473594709979417,-0.3339565084299054,-0.0916244644512678,0.0104413549346555
575,30,0.0,1.0,0.0406803408293436,-0.5276531326420155,-0.0914156373525747,0.2728676576722028
575,31,0.0,1.0,0.0301272781765033,-0.3313537685836727,-0.0859582841991307,-0.0471906960924395
575,32,0.0,1.0,0.0235002028048299,-0.135111136515745,-0.0869020981209795,-0.3657084371928966
575,33,0.0,1.0,0.020797980074515,0.0611313602963996,-0.0942162668648374,-0.6844784391217832
575,34,1.0,0.0,0.0220206072804429,0.2574264079093418,-0.1079058356472731,-1.0052737575162582
575,35,0.0,1.0,0.0271691354386298,0.0638980611910826,-0.1280113107975982,-0.7483324202245817
575,36,1.0,0.0,0.0284470966624514,0.2605316574990151,-0.1429779592020899,-1.0784020742090386
575,37,1.0,0.0,0.0336577298124317,0.0675574100905117,-0.1645460006862706,-0.8337867981877604
575,38,0.0,1.0,0.035008878014242,-0.1249801646107924,-0.1812217366500258,-0.5970399118217024
575,39,1.0,0.0,0.0325092747220261,0.0721530111763456,-0.1931625348864599,-0.9408854072519302
576,1,1.0,0.0,-0.0375203552105699,0.00802481665713,0.0397433326729259,-0.0081107573481585
576,2,1.0,0.0,-0.0373598588774273,-0.1876439069389941,0.0395811175259627,0.2968420237560212
576,3,0.0,1.0,-0.0411127370162072,-0.3833070969242138,0.0455179580010832,0.6017407450473864
576,4,0.0,1.0,-0.0487788789546915,-0.1888504239222649,0.0575527729020309,0.3237355112429928
576,5,1.0,0.0,-0.0525558874331367,0.0054068099834977,0.0640274831268908,0.0497432847759689
576,6,1.0,0.0,-0.0524477512334668,-0.1905720206001311,0.0650223488224101,0.3619203933943002
576,7,1.0,0.0,-0.0562591916454694,-0.3865550141315956,0.0722607566902961,0.674376757270623
576,8,0.0,1.0,-0.0639902919281013,-0.5826028793485715,0.0857482918357086,0.988907302687847
576,9,0.0,1.0,-0.0756423495150728,-0.3887270052018552,0.1055264378894655,0.7243410952709597
576,10,0.0,1.0,-0.0834168896191099,-0.1952104273521884,0.1200132597948847,0.4666481785691633
576,11,1.0,0.0,-0.0873210981661536,-0.0019704051553247,0.129346223366268,0.2140723537469032
576,12,1.0,0.0,-0.0873605062692601,-0.1986815129874498,0.1336276704412061,0.5445959978955005
576,13,0.0,1.0,-0.0913341365290091,-0.3954030952647938,0.1445195903991161,0.8762174619631553
576,14,1.0,0.0,-0.099242198434305,-0.2025098944592736,0.1620439396383792,0.6322349794270407
576,15,1.0,0.0,-0.1032923963234905,-0.3994772684141252,0.17468863922692,0.9712482061289918
576,16,0.0,1.0,-0.111281941691773,-0.5964585195303915,0.1941136033494998,1.313320856187322
577,1,1.0,0.0,0.041072523484284,0.0003527819782402,0.0120841562442476,0.0332988476055642
577,2,0.0,1.0,0.0410795791238488,-0.1949403571989156,0.0127501331963589,0.3297698235732312
577,3,0.0,1.0,0.0371807719798705,-2.2077096514527828e-06,0.0193455296678235,0.0411348043350808
577,4,1.0,0.0,0.0371807278256775,0.1948370666195893,0.0201682257545251,-0.2453821890196926
577,5,1.0,0.0,0.0410774691580693,-0.000567048393851,0.0152605819741313,0.0535934303838732
577,6,0.0,1.0,0.0410661281901922,-0.1959044535844374,0.0163324505818087,0.3510518573732005
577,7,0.0,1.0,0.0371480391185035,-0.0010185318532144,0.0233534877292728,0.0635634901171222
577,8,1.0,0.0,0.0371276684814392,0.193760938478861,0.0246247575316152,-0.2216607452804982
577,9,1.0,0.0,0.0410028872510164,-0.0017041739099082,0.0201915426260052,0.078686980458402
577,10,1.0,0.0,0.0409688037728183,-0.1971096722734013,0.0217652822351733,0.3776713903221212
577,11,1.0,0.0,0.0370266103273502,-0.3925338694555692,0.0293187100416157,0.6771367432317855
577,12,1.0,0.0,0.0291759329382388,-0.5880506458666741,0.0428614449062514,0.97890433506175
577,13,0.0,1.0,0.0174149200209054,-0.783720196026555,0.0624395316074864,1.284736509519137
577,14,0.0,1.0,0.0017405161003743,-0.5894462615652056,0.0881342617978691,1.0122387808368134
577,15,1.0,0.0,-0.0100484091309298,-0.3956036494780821,0.1083790374146054,0.7484813486029377
577,16,1.0,0.0,-0.0179604821204914,-0.5920404816389359,0.1233486643866642,1.0732088730255538
577,17,0.0,1.0,-0.0298012917532701,-0.7885576182196288,0.1448128418471753,1.4019175464834344
577,18,1.0,0.0,-0.0455724441176627,-0.5955010513507479,0.172851192776844,1.1577901271776374
577,19,1.0,0.0,-0.0574824651446777,-0.792401744811111,0.1960069953203967,1.4993055357890397
578,1,1.0,0.0,0.0064597109640721,-0.0409030660704436,0.0480979400800395,-0.0254150698087166
578,2,1.0,0.0,0.0056416496426632,-0.2366806039721816,0.0475896386838651,0.2820469597365595
578,3,0.0,1.0,0.0009080375632196,-0.4324479210652173,0.0532305778785963,0.5893515447873973
578,4,1.0,0.0,-0.0077409208580847,-0.2381101573748405,0.0650176087743443,0.3139001933151977
578,5,0.0,1.0,-0.0125031240055815,-0.4340951494076898,0.0712956126406482,0.6263582485186863
578,6,0.0,1.0,-0.0211850269937353,-0.2400370086696342,0.083822777611022,0.3569536886276676
578,7,1.0,0.0,-0.025985767167128,-0.0462005892658355,0.0909618513835753,0.0918349677939295
578,8,1.0,0.0,-0.0269097789524447,-0.2425006188942983,0.0927985507394539,0.4117736244920766
578,9,1.0,0.0,-0.0317597913303306,-0.4388071398062162,0.1010340232292954,0.7322100676596865
578,10,0.0,1.0,-0.040535934126455,-0.6351693017521683,0.1156782245824892,1.0549047516577337
578,11,0.0,1.0,-0.0532393201614983,-0.441754810255765,0.1367763196156438,0.8006555753617617
578,12,0.0,1.0,-0.0620744163666136,-0.2487473401062166,0.1527894311228791,0.5539351793065859
578,13,1.0,0.0,-0.067049363168738,-0.0560636861868307,0.1638681347090108,0.3130222571618458
578,14,0.0,1.0,-0.0681706368924746,-0.2530946249396061,0.1701285798522477,0.6525713233163957
578,15,1.0,0.0,-0.0732325293912667,-0.0606989630411528,0.1831800063185756,0.4179211209488438
578,16,0.0,1.0,-0.0744465086520898,-0.2578798349610599,0.1915384287375525,0.7622982424595038
578,17,0.0,1.0,-0.0796041053513109,-0.0658394485637803,0.2067843935867426,0.5354741707198231
579,1,0.0,1.0,0.0210505328630198,0.0005113438617738,-0.0021227363182291,-0.0256059181133108
579,2,1.0,0.0,0.0210607597402553,0.1956636724340397,-0.0026348546804954,-0.318957835462147
579,3,0.0,1.0,0.0249740331889361,0.0005793462949321,-0.0090140113897383,-0.0271070084063668
579,4,1.0,0.0,0.0249856201148347,0.1958293973765656,-0.0095561515578656,-0.3226202701683835
579,5,1.0,0.0,0.028902208062366,0.0008448194832101,-0.0160085569612333,-0.0329662235227019
579,6,0.0,1.0,0.0289191044520302,-0.1940439476045557,-0.0166678814316873,0.2546231545082044
579,7,1.0,0.0,0.0250382254999391,0.0013119760734315,-0.0115754183415233,-0.043270157109991
579,8,1.0,0.0,0.0250644650214078,-0.1936420914024396,-0.0124408214837231,0.2457382558614331
579,9,0.0,1.0,0.021191623193359,-0.3885841667786315,-0.0075260563664944,0.5344712330716226
579,10,1.0,0.0,0.0134199398577863,-0.1933571915093921,0.0031633682949379,0.2394264239100039
579,11,0.0,1.0,0.0095527960275985,-0.3885241899368493,0.007951896773138,0.5331054855176774
579,12,1.0,0.0,0.0017823122288615,-0.1935149731954377,0.0186140064834916,0.242938741584007
579,13,1.0,0.0,-0.0020879872350471,-0.3888977902929413,0.0234727813151717,0.5414343982268722
579,14,1.0,0.0,-0.009865943040906,-0.5843416614136322,0.0343014692797092,0.841419809634678
579,15,0.0,1.0,-0.0215527762691786,-0.7799146414114303,0.0511298654724027,1.1446893690299862
579,16,0.0,1.0,-0.0371510690974072,-0.5854965137011516,0.0740236528530025,0.8684689211614242
579,17,0.0,1.0,-0.0488609993714303,-0.3914555328108683,0.0913930312762309,0.5999476059627098
579,18,0.0,1.0,-0.0566901100276476,-0.1977230308205621,0.1033919833954851,0.3373938098672836
579,19,0.0,1.0,-0.0606445706440589,-0.0042126880579225,0.1101398595928308,0.0790214839222616
579,20,0.0,1.0,-0.0607288244052173,0.18917215029914,0.111720289271276,-0.1769824282155592
579,21,0.0,1.0,-0.0569453813992345,0.3825327170100349,0.1081806407069649,-0.4324376182110546
579,22,1.0,0.0,-0.0492947270590338,0.5759699748036835,0.0995318883427438,-0.6891541969982199
579,23,1.0,0.0,-0.0377753275629601,0.3796179022128862,0.0857488044027794,-0.3668696857301061
579,24,0.0,1.0,-0.0301829695187024,0.1833887684201997,0.0784114106881772,-0.0484281903637377
579,25,1.0,0.0,-0.0265151941502984,0.37730390843166,0.0774428468809025,-0.3153778258560032
579,26,1.0,0.0,-0.0189691159816652,0.1811691547302047,0.0711352903637824,0.0006879678998879
579,27,1.0,0.0,-0.0153457328870611,-0.0148970692754065,0.0711490497217802,0.3149396543058398
579,28,1.0,0.0,-0.0156436742725693,-0.2109565840093034,0.077447842807897,0.6291850496423974
579,29,1.0,0.0,-0.0198628059527553,-0.4070690326560148,0.0900315438007449,0.9452188367917196
579,30,0.0,1.0,-0.0280041866058756,-0.603280773401199,0.1089359205365793,1.2647779611837162
579,31,0.0,1.0,-0.0400698020738996,-0.4097065380801111,0.1342314797602536,1.0081016228808029
579,32,1.0,0.0,-0.0482639328355018,-0.2166069894863239,0.1543935122178697,0.7604034986408428
579,33,0.0,1.0,-0.0525960726252283,-0.4134807332448049,0.1696015821906865,1.0974129592964117
579,34,1.0,0.0,-0.0608656872901244,-0.2209477829805555,0.1915498413766148,0.862381361295558
579,35,1.0,0.0,-0.0652846429497355,-0.4180891707269445,0.2087974686025259,1.208656875569024
580,1,0.0,1.0,0.0222150765700104,-0.0387211735169012,0.0490453309361485,0.0345373537107203
580,2,1.0,0.0,0.0214406530996723,0.155664394340794,0.0497360780103629,-0.2422768334222506
580,3,0.0,1.0,0.0245539409864882,-0.0401314122914611,0.0448905413419179,0.0656700788068878
580,4,0.0,1.0,0.023751312740659,0.1543191436003772,0.0462039429180556,-0.2125185305609173
580,5,1.0,0.0,0.0268376956126665,0.3487510907858957,0.0419535723068373,-0.4902760745416923
580,6,0.0,1.0,0.0338127174283844,0.1530631927262414,0.0321480508160034,-0.1846717803036791
580,7,1.0,0.0,0.0368739812829093,0.3477107663707953,0.0284546152099299,-0.4670423789736657
580,8,0.0,1.0,0.0438281966103252,0.1521985888850392,0.0191137676304565,-0.1655283012579794
580,9,0.0,1.0,0.046872168388026,0.3470417904729042,0.0158032016052969,-0.4521206122966061
580,10,0.0,1.0,0.053813004197484,0.5419367286830135,0.0067607893593648,-0.7397805675168995
580,11,0.0,1.0,0.0646517387711443,0.7369646807224834,-0.0080348219909731,-1.030328152878938
580,12,1.0,0.0,0.079391032385594,0.9321926144467,-0.0286413850485518,-1.3255228130674437
580,13,1.0,0.0,0.098034884674528,0.7374437953087233,-0.0551518413099007,-1.0419388107177308
580,14,1.0,0.0,0.1127837605807025,0.5430960256091312,-0.0759906175242553,-0.7670668307503392
580,15,0.0,1.0,0.1236456810928851,0.3490979330030765,-0.0913319541392621,-0.4992292257564636
580,16,0.0,1.0,0.1306276397529466,0.5453808000401015,-0.1013165386543914,-0.8192406852548024
580,17,0.0,1.0,0.1415352557537487,0.741732652271772,-0.1177013523594874,-1.1419942140227983
580,18,1.0,0.0,0.1563699087991841,0.93817943935137,-0.1405412366399434,-1.469149981413171
580,19,1.0,0.0,0.1751334975862115,0.7450289653980416,-0.1699242362682068,-1.223464108130481
580,20,0.0,1.0,0.1900340768941723,0.55245334209548,-0.1943935184308164,-0.9884786621597602
581,1,0.0,1.0,0.0034508940005792,-0.007544704394199,-0.0213535367540132,0.0001591470940767
581,2,1.0,0.0,0.0032999999126952,0.187876875669111,-0.0213503538121317,-0.2991838579600256
581,3,0.0,1.0,0.0070575374260774,-0.0069343408710618,-0.0273340309713322,-0.0133101594782659
581,4,0.0,1.0,0.0069188506086562,0.1885687350135204,-0.0276002341608975,-0.3144904320792298
581,5,1.0,0.0,0.0106902253089266,0.384072755603586,-0.0338900428024821,-0.6157482114545895
581,6,1.0,0.0,0.0183716804209983,0.1894402821407617,-0.0462050070315739,-0.3339289072927771
581,7,1.0,0.0,0.0221604860638135,-0.0049946376468121,-0.0528835851774294,-0.0561672360175197
581,8,1.0,0.0,0.0220605933108773,-0.1993200081659737,-0.0540069298977798,0.2193727882259513
581,9,1.0,0.0,0.0180741931475578,-0.3936300311528942,-0.0496194741332608,0.494542541107262
581,10,0.0,1.0,0.0102015925244999,-0.5880183777404655,-0.0397286233111155,0.7711840431906167
581,11,1.0,0.0,-0.0015587750303093,-0.3923728877338227,-0.0243049424473032,0.4662702346049542
581,12,0.0,1.0,-0.0094062327849857,-0.5871431453432946,-0.0149795377552041,0.7511943831833812
581,13,1.0,0.0,-0.0211490956918516,-0.3918178508529416,4.434990846345632e-05,0.4538354927073744
581,14,0.0,1.0,-0.0289854527089105,-0.5869404291751534,0.0091210597626109,0.746532398775934
581,15,1.0,0.0,-0.0407242612924135,-0.3919455078016187,0.0240517077381296,0.4567337377860144
581,16,0.0,1.0,-0.0485631714484459,-0.5873990966256037,0.0331863824938499,0.7568998452659956
581,17,1.0,0.0,-0.060311153380958,-0.3927498722149561,0.0483243793991698,0.4748417801739312
581,18,0.0,1.0,-0.0681661508252571,-0.588519735788389,0.0578212150026484,0.7823556027868008
